"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"172","170102020610",3.84009651947714,5.23228292414357,3.58208796219422
"173","170102020611",1.6742560436328,2.97294148602102,2.35743073142593
"174","170102020701",0.427403002072511,0.468803071125349,0.468803071125349
"175","170102020702",3.70195798365242,4.05200297224112,4.05200297224112
"176","170102020703",1.10520151304538,1.13872809836526,1.13872809836526
"177","170102020801",0.935774418504004,1.01286987957565,0.989711738410543
"178","170102020802",0.733612999356425,0.793938880535555,0.793938880535555
"179","170102020803",0.51118890924445,0.513611303225399,0.513611303225399
"180","170102020804",1.68179194609469,2.04203646724059,1.97026821647053
"181","170102020805",2.90043251871949,3.26240544043979,3.24303898942501
"182","170102020901",0.0274842785826255,0.0699050687898944,0.0699050687898944
"183","170102020902",0.74758087002056,0.81680288466042,0.81680288466042
"184","170102020903",1.05295966105346,1.07165293743744,0.908810877929875
"185","170102021001",0.649985436615739,1.14497150931701,1.14497150931701
"186","170102021002",0.458487039780471,0.699665977671228,0.699665977671228
"187","170102021003",0.579952717888047,1.71559780491665,0.629606100911385
"188","170102021004",3.11386910750007,4.38594821656635,4.03496333287066
"189","170102021101",0.165445774238794,0.735320158885909,0.655284377311265
"190","170102021102",0.255549050350138,1.09642166515714,1.04441288387009
"191","170102021103",1.70987680836261,1.74246076925523,1.72530932643154
"192","170102021202",1.31465458153039,1.88237353343213,1.88237353343213
"193","170102021203",2.30613449792099,2.96626641386004,2.94417569219856
"194","170102021204",1.39862992747417,2.42655737290474,2.42503408139797
"195","170102021205",0.482571140922441,0.622547613451119,0.482571140922441
"196","170102021206",0,0,0
"197","170102021207",0.0236504311859648,0.0525295622820555,0.0507023734668641
"198","170102021208",0.548982086334617,0.648888152745877,0.550647595893034
"199","170102021209",0.65697705913869,1.32708385295496,1.32533141043379
"200","170102021210",2.33486955049444,3.31056386217917,3.24862367692413
"201","170102021301",0.411517061351031,1.02927448779684,1.00776470513207
"202","170102021302",0.463133714125563,0.787227101222981,0.787227101222981
"203","170102021303",1.46804215829546,1.72440539874774,1.60935681705747
"204","170102021304",1.87391357283481,3.31115626833604,3.03212426834839
"205","170102021305",2.62513895966101,8.79324513548185,8.55755156069715
"206","170102021306",3.20692096397684,6.94921809597902,6.2715316792086
"207","170102021402",2.55694210463188,6.73633889561935,3.30146590575449
"208","170102021403",7.76570070478795,19.193045199239,19.1864447848346
"209","170102021404",4.86126458291031,13.8126702012312,13.8095697871052
"210","170102021405",2.47824856645895,12.3015349228651,11.9107859472114
"211","170102030101",0,0,0
"212","170102030102",0,0,0
"213","170102030103",2.29133514232022,2.4117733500838,2.2952309408765
"214","170102030104",0.017587840101219,0.0215831513909347,0.017587840101219
"215","170102030201",0.877222896041821,2.10436961678612,0.877222896041821
"216","170102030202",3.88511208818961,6.11365965938892,4.71300703167134
"217","170102030203",0.546062463417693,0.564095018747701,0.546062463417693
"218","170102030204",0.370153366346141,1.50965208496254,0.370153366346141
"219","170102030205",1.33824954194721,1.3971533976188,1.34332177072551
